SA2_CODE21,SA2_NAME21,population,IRSD_score,IRSD_decile,library_count,libraries_per_10000
316081549,Noosa Hinterland,24207.0,1028.0,6.0,0.0,0.0
317011445,Cambooya - Wyreema,7899.0,1042.0,7.0,0.0,0.0
317011446,Darling Heights,14576.0,952.0,3.0,0.0,0.0
317011447,Drayton - Harristown,10823.0,907.0,2.0,0.0,0.0
317011448,Gatton,7951.0,882.0,1.0,0.0,0.0
317011449,Gowrie (Qld),7059.0,1044.0,7.0,0.0,0.0
317011450,Highfields,14582.0,1082.0,9.0,0.0,0.0
317011451,Lockyer Valley - West,11943.0,1009.0,5.0,0.0,0.0
317011452,Middle Ridge,7595.0,1071.0,9.0,0.0,0.0
317011453,Newtown (Qld),10039.0,891.0,1.0,0.0,0.0
317011454,North Toowoomba - Harlaxton,6426.0,910.0,2.0,0.0,0.0
317011455,Rangeville,8668.0,1045.0,7.0,0.0,0.0
317011456,Toowoomba - Central,13987.0,951.0,3.0,0.0,0.0
317011457,Toowoomba - East,10533.0,1035.0,7.0,0.0,0.0
317011458,Toowoomba - West,15848.0,1020.0,6.0,0.0,0.0
317011459,Wilsonton,14112.0,888.0,1.0,0.0,0.0
318011460,Ayr,8987.0,952.0,3.0,0.0,0.0
318011461,Burdekin,7658.0,982.0,4.0,0.0,0.0
318011462,Charters Towers,8040.0,911.0,2.0,0.0,0.0
318011463,Dalrymple,3754.0,979.0,4.0,0.0,0.0
318011464,Ingham,4455.0,912.0,2.0,0.0,0.0
318011465,Ingham Surrounds,6462.0,983.0,4.0,0.0,0.0
318011466,Palm Island,2098.0,567.0,1.0,0.0,0.0
318021467,Aitkenvale,4797.0,916.0,2.0,0.0,0.0
318021468,Annandale (Qld),10116.0,1055.0,8.0,0.0,0.0
318021469,Belgian Gardens - Pallarenda,3192.0,1034.0,7.0,0.0,0.0
318021470,Bohle Plains,8515.0,1074.0,9.0,0.0,0.0
318021471,Condon - Rasmussen,10799.0,916.0,2.0,0.0,0.0
318021472,Cranbrook,5844.0,950.0,3.0,0.0,0.0
318021474,Douglas,7868.0,1062.0,8.0,0.0,0.0
318021475,Garbutt - West End,6273.0,919.0,2.0,0.0,0.0
318021476,Gulliver - Currajong - Vincent,7586.0,922.0,2.0,0.0,0.0
318021477,Heatley,3907.0,892.0,1.0,0.0,0.0
318021478,Hermit Park - Rosslea,5415.0,957.0,3.0,0.0,0.0
318021479,Hyde Park - Pimlico,4728.0,930.0,2.0,0.0,0.0
318021480,Kelso,10683.0,938.0,2.0,0.0,0.0
318021481,Kirwan - East,7693.0,896.0,1.0,0.0,0.0
318021482,Kirwan - West,14944.0,1012.0,6.0,0.0,0.0
318021483,Magnetic Island,2475.0,980.0,4.0,0.0,0.0
318021484,Mount Louisa,10110.0,1026.0,6.0,0.0,0.0
318021485,Mundingburra,3594.0,983.0,4.0,0.0,0.0
318021486,Northern Beaches,6566.0,975.0,4.0,0.0,0.0
318021487,Oonoonba,7033.0,1051.0,8.0,0.0,0.0
318021488,South Townsville - Railway Estat,5296.0,992.0,5.0,0.0,0.0
318021489,Townsville - South,4767.0,1034.0,7.0,0.0,0.0
318021490,Townsville City - North Ward,9116.0,1041.0,7.0,0.0,0.0
318021491,Wulguru - Roseneath,6091.0,952.0,3.0,0.0,0.0
318021582,Burdell - Mount Low,19337.0,1051.0,8.0,0.0,0.0
318021583,Deeragun - Jensen,6074.0,966.0,3.0,0.0,0.0
319011492,Ashfield - Kepnock,5659.0,935.0,2.0,0.0,0.0
319011493,Bargara - Burnett Heads,19008.0,992.0,5.0,0.0,0.0
319011494,Branyan - Kensington,5384.0,995.0,5.0,0.0,0.0
319011495,Bundaberg,6247.0,810.0,1.0,0.0,0.0
319011496,Bundaberg East - Kalkie,5804.0,942.0,2.0,0.0,0.0
319011497,Bundaberg North - Gooburrum,7448.0,894.0,1.0,0.0,0.0
319011498,Bundaberg Surrounds - North,9276.0,936.0,2.0,0.0,0.0
319011499,Bundaberg Surrounds - South,10778.0,926.0,2.0,0.0,0.0
319011500,Millbank - Avoca,7406.0,924.0,2.0,0.0,0.0
319011501,Svensson Heights - Norville,5809.0,888.0,1.0,0.0,0.0
319011502,Walkervale - Avenell Heights,10982.0,887.0,1.0,0.0,0.0
319021503,Gayndah - Mundubbera,6395.0,902.0,1.0,0.0,0.0
319021504,Gin Gin,5402.0,854.0,1.0,0.0,0.0
319021505,Kingaroy,10545.0,929.0,2.0,0.0,0.0
319021506,Kingaroy Surrounds - North,9490.0,848.0,1.0,0.0,0.0
319021507,Kingaroy Surrounds - South,4157.0,975.0,4.0,0.0,0.0
319021508,Monto - Eidsvold,3673.0,904.0,2.0,0.0,0.0
319021509,Nanango,10003.0,863.0,1.0,0.0,0.0
319031511,Cooloola,6568.0,901.0,1.0,0.0,0.0
319031512,Gympie - North,14866.0,893.0,1.0,0.0,0.0
319031513,Gympie - South,7561.0,937.0,2.0,0.0,0.0
319031514,Gympie Surrounds,20359.0,964.0,3.0,0.0,0.0
319031515,Kilkivan,3788.0,936.0,2.0,0.0,0.0
319041516,Booral - River Heads,5775.0,965.0,3.0,0.0,0.0
319041517,Craignish - Dundowran Beach,5574.0,1006.0,5.0,0.0,0.0
319041518,Pialba - Eli Waters,15856.0,927.0,2.0,0.0,0.0
319041519,Point Vernon,5718.0,922.0,2.0,0.0,0.0
319041520,Torquay - Scarness - Kawungan,15786.0,908.0,2.0,0.0,0.0
319041521,Urangan - Wondunna,14781.0,941.0,2.0,0.0,0.0
319051522,Burrum - Fraser,10594.0,904.0,2.0,0.0,0.0
319051523,Granville,3051.0,856.0,1.0,0.0,0.0
319051524,Maryborough (Qld),18558.0,853.0,1.0,0.0,0.0
319051525,Maryborough Surrounds - South,9548.0,894.0,1.0,0.0,0.0
319051526,Tinana,5872.0,963.0,3.0,0.0,0.0
401011001,Adelaide,18202.0,980.0,4.0,0.0,0.0
401011002,North Adelaide,6823.0,1058.0,8.0,0.0,0.0
401021003,Adelaide Hills,7051.0,1062.0,8.0,0.0,0.0
401021004,Aldgate - Stirling,18208.0,1100.0,10.0,0.0,0.0
401021005,Hahndorf - Echunga,4726.0,1066.0,9.0,0.0,0.0
401021006,Lobethal - Woodside,9448.0,1054.0,8.0,0.0,0.0
401021007,Mount Barker,22113.0,1028.0,6.0,0.0,0.0
401021008,Mount Barker Surrounds,6825.0,1047.0,7.0,0.0,0.0
401021009,Nairne,5327.0,1034.0,7.0,0.0,0.0
401021010,Uraidla - Summertown,6042.0,1087.0,10.0,0.0,0.0
401031011,Burnside - Wattle Park,19066.0,1082.0,9.0,0.0,0.0
401031012,Beaumont - Glen Osmond,10328.0,1095.0,10.0,0.0,0.0
401031013,Toorak Gardens,16635.0,1075.0,9.0,0.0,0.0
401041014,Athelstone,9601.0,1064.0,9.0,0.0,0.0
401041015,Paradise - Newton,21601.0,998.0,5.0,0.0,0.0
401041016,Rostrevor - Magill,23968.0,1027.0,6.0,0.0,0.0
401051017,Norwood (SA),10849.0,1038.0,7.0,0.0,0.0
401051018,Payneham - Felixstow,13122.0,1019.0,6.0,0.0,0.0
401051019,St Peters - Marden,13515.0,1058.0,8.0,0.0,0.0
401061020,Nailsworth - Broadview,6484.0,1053.0,8.0,0.0,0.0
401061021,Prospect,15785.0,1055.0,8.0,0.0,0.0
401061022,Walkerville,8023.0,1075.0,9.0,0.0,0.0
401071023,Goodwood - Millswood,17650.0,1066.0,9.0,0.0,0.0
401071024,Unley - Parkside,20998.0,1068.0,9.0,0.0,0.0
402011025,Gawler - North,9545.0,1024.0,6.0,0.0,0.0
402011026,Gawler - South,21662.0,962.0,3.0,0.0,0.0
402011027,Lewiston - Two Wells,6505.0,1009.0,5.0,0.0,0.0
402021028,Craigmore - Blakeview,19920.0,953.0,3.0,0.0,0.0
402021029,Davoren Park,18313.0,792.0,1.0,0.0,0.0
402021030,Elizabeth,10829.0,646.0,1.0,0.0,0.0
402021031,Elizabeth East,14047.0,834.0,1.0,0.0,0.0
402021032,Munno Para West - Angle Vale,16215.0,963.0,3.0,0.0,0.0
402021033,One Tree Hill,2473.0,1082.0,9.0,0.0,0.0
402021034,Smithfield - Elizabeth North,12446.0,732.0,1.0,0.0,0.0
402021035,Virginia - Waterloo Corner,5693.0,958.0,3.0,0.0,0.0
402031036,Enfield - Blair Athol,25578.0,904.0,2.0,0.0,0.0
402031038,Windsor Gardens,22587.0,998.0,5.0,0.0,0.0
402031175,Northgate - Northfield,18188.0,1010.0,5.0,0.0,0.0
402031176,Valley View - Gilles Plains,10504.0,978.0,4.0,0.0,0.0
402041040,Ingle Farm,15681.0,954.0,3.0,0.0,0.0
402041041,Para Hills,15094.0,959.0,3.0,0.0,0.0
402041043,Parafield Gardens,18467.0,880.0,1.0,0.0,0.0
402041044,Paralowie,17816.0,888.0,1.0,0.0,0.0
402041046,Salisbury,18594.0,803.0,1.0,0.0,0.0
402041047,Salisbury East,18454.0,940.0,2.0,0.0,0.0
402041048,Salisbury North,18487.0,829.0,1.0,0.0,0.0
402041171,Mawson Lakes - Globe Derby Park,13855.0,1033.0,7.0,0.0,0.0
402041172,Pooraka - Cavan,8080.0,911.0,2.0,0.0,0.0
402051049,Golden Grove,10406.0,1043.0,7.0,0.0,0.0
402051050,Greenwith,9017.0,1039.0,7.0,0.0,0.0
402051051,Highbury - Dernancourt,11048.0,1068.0,9.0,0.0,0.0
402051052,Hope Valley - Modbury,17496.0,987.0,4.0,0.0,0.0
402051053,Modbury Heights,19248.0,1030.0,6.0,0.0,0.0
402051054,Redwood Park,16276.0,1048.0,8.0,0.0,0.0
402051055,St Agnes - Ridgehaven,13161.0,1024.0,6.0,0.0,0.0
403011056,Brighton (SA),15191.0,1048.0,7.0,0.0,0.0
403011057,Glenelg (SA),20522.0,1047.0,7.0,0.0,0.0
403021058,Edwardstown,14563.0,985.0,4.0,0.0,0.0
403021059,Hallett Cove,12609.0,1057.0,8.0,0.0,0.0
403021060,Marino - Seaview Downs,9703.0,1060.0,8.0,0.0,0.0
403021061,Mitchell Park,16516.0,959.0,3.0,0.0,0.0
403021062,Morphettville,16531.0,1005.0,5.0,0.0,0.0
403021063,Sheidow Park - Trott Park,10211.0,1058.0,8.0,0.0,0.0
403021064,Warradale,16190.0,984.0,4.0,0.0,0.0
403031065,Belair,4896.0,1106.0,10.0,0.0,0.0
403031066,Bellevue Heights,7608.0,1060.0,8.0,0.0,0.0
403031067,Blackwood,12963.0,1094.0,10.0,0.0,0.0
403031068,Colonel Light Gardens,15842.0,1064.0,8.0,0.0,0.0
403031069,Mitcham (SA),16506.0,1087.0,10.0,0.0,0.0
403031070,Panorama,8475.0,1033.0,7.0,0.0,0.0
403041071,Aberfoyle Park,11911.0,1049.0,8.0,0.0,0.0
403041072,Aldinga,15923.0,970.0,3.0,0.0,0.0
403041073,Christie Downs,9475.0,862.0,1.0,0.0,0.0
403041074,Christies Beach,11050.0,946.0,2.0,0.0,0.0
403041075,Clarendon,2729.0,1086.0,10.0,0.0,0.0
403041076,Coromandel Valley,4469.0,1099.0,10.0,0.0,0.0
403041077,Flagstaff Hill,10784.0,1068.0,9.0,0.0,0.0
403041078,Hackham - Onkaparinga Hills,6875.0,965.0,3.0,0.0,0.0
403041079,Hackham West - Huntfield Heights,7818.0,850.0,1.0,0.0,0.0
403041080,Happy Valley,13864.0,1045.0,7.0,0.0,0.0
403041083,McLaren Vale,7344.0,1047.0,7.0,0.0,0.0
403041084,Morphett Vale - East,13863.0,950.0,3.0,0.0,0.0
403041085,Morphett Vale - West,10138.0,912.0,2.0,0.0,0.0
403041086,Reynella,10286.0,990.0,4.0,0.0,0.0
403041088,Willunga,3604.0,1056.0,8.0,0.0,0.0
403041089,Woodcroft,11552.0,1033.0,7.0,0.0,0.0
403041177,Seaford - Seaford Meadows,14177.0,991.0,4.0,0.0,0.0
403041178,Seaford Rise - Moana,10629.0,1002.0,5.0,0.0,0.0
404011090,Beverley,8897.0,1006.0,5.0,0.0,0.0
404011091,Flinders Park,16361.0,1004.0,5.0,0.0,0.0
404011092,Henley Beach,15634.0,1049.0,8.0,0.0,0.0
404011093,Hindmarsh - Brompton,19076.0,995.0,5.0,0.0,0.0
404011094,Royal Park - Hendon - Albert Par,6499.0,958.0,3.0,0.0,0.0
404011095,Seaton - Grange,17501.0,991.0,4.0,0.0,0.0
404011096,West Lakes,15205.0,1027.0,6.0,0.0,0.0
404011097,Woodville - Cheltenham,19269.0,956.0,3.0,0.0,0.0
404021099,Largs Bay - Semaphore,14807.0,1009.0,5.0,0.0,0.0
404021100,North Haven,14800.0,969.0,3.0,0.0,0.0
404021101,Port Adelaide,11589.0,917.0,2.0,0.0,0.0
404021102,The Parks,19645.0,876.0,1.0,0.0,0.0
404031105,Fulham,2920.0,1051.0,8.0,0.0,0.0
404031106,Lockleys,13452.0,1026.0,6.0,0.0,0.0
404031107,Plympton,26480.0,1015.0,6.0,0.0,0.0
404031108,Richmond (SA),17022.0,995.0,5.0,0.0,0.0
404031109,West Beach,5175.0,1059.0,8.0,0.0,0.0
405011110,Barossa - Angaston,6486.0,1003.0,5.0,0.0,0.0
405011111,Light,9797.0,1005.0,5.0,0.0,0.0
405011112,Lyndoch,6544.0,1044.0,7.0,0.0,0.0
405011113,Mallala,3335.0,946.0,2.0,0.0,0.0
405011114,Nuriootpa,7157.0,985.0,4.0,0.0,0.0
405011115,Tanunda,4666.0,1029.0,6.0,0.0,0.0
405021116,Clare,4096.0,1008.0,5.0,0.0,0.0
405021117,Gilbert Valley,5016.0,989.0,4.0,0.0,0.0
405021118,Goyder,4079.0,947.0,2.0,0.0,0.0
405021119,Wakefield - Barunga West,9500.0,930.0,2.0,0.0,0.0
405031120,Jamestown,4596.0,980.0,4.0,0.0,0.0
405031121,Peterborough - Mount Remarkable,5341.0,917.0,2.0,0.0,0.0
405031122,Port Pirie,13896.0,870.0,1.0,0.0,0.0
405031123,Port Pirie Surrounds,3335.0,967.0,3.0,0.0,0.0
405041124,Kadina,5414.0,937.0,2.0,0.0,0.0
405041125,Moonta,5217.0,938.0,2.0,0.0,0.0
405041126,Wallaroo,4426.0,891.0,1.0,0.0,0.0
405041127,Yorke Peninsula - North,7458.0,955.0,3.0,0.0,0.0
405041128,Yorke Peninsula - South,4142.0,946.0,2.0,0.0,0.0
406011129,Ceduna,2697.0,946.0,2.0,0.0,0.0
406011130,Eyre Peninsula,6824.0,1008.0,5.0,0.0,0.0
406011131,Kimba - Cleve - Franklin Harbour,4201.0,990.0,4.0,0.0,0.0
406011132,Le Hunte - Elliston,2122.0,984.0,4.0,0.0,0.0
406011133,Port Lincoln,16307.0,962.0,3.0,0.0,0.0
406011134,West Coast (SA),3646.0,949.0,3.0,0.0,0.0
406011135,Western,136.0,644.0,1.0,0.0,0.0
406011136,Whyalla,21154.0,882.0,1.0,0.0,0.0
406021138,APY Lands,2333.0,496.0,1.0,0.0,0.0
406021139,Coober Pedy,1566.0,868.0,1.0,0.0,0.0
406021140,Quorn - Lake Gilles,2142.0,940.0,2.0,0.0,0.0
406021141,Outback,2030.0,942.0,2.0,0.0,0.0
406021142,Port Augusta,13515.0,885.0,1.0,0.0,0.0
406021143,Roxby Downs,3976.0,1048.0,7.0,0.0,0.0
407011144,Goolwa - Port Elliot,12516.0,965.0,3.0,0.0,0.0
407011145,Kangaroo Island,4894.0,991.0,4.0,0.0,0.0
407011146,Strathalbyn,7871.0,995.0,5.0,0.0,0.0
407011147,Strathalbyn Surrounds,7969.0,1015.0,6.0,0.0,0.0
407011148,Victor Harbor,15847.0,961.0,3.0,0.0,0.0
407011149,Yankalilla,6498.0,984.0,4.0,0.0,0.0
407021150,Grant,6138.0,1012.0,6.0,0.0,0.0
407021151,Kingston - Robe,3872.0,995.0,5.0,0.0,0.0
407021152,Millicent,5245.0,905.0,2.0,0.0,0.0
407021154,Naracoorte,6293.0,952.0,3.0,0.0,0.0
407021155,Naracoorte Surrounds,2395.0,1044.0,7.0,0.0,0.0
407021156,Penola,3107.0,952.0,3.0,0.0,0.0
407021157,Tatiara,6891.0,982.0,4.0,0.0,0.0
407021158,Wattle Range,3470.0,987.0,4.0,0.0,0.0
407021173,Mount Gambier - East,14947.0,941.0,2.0,0.0,0.0
407021174,Mount Gambier - West,14499.0,931.0,2.0,0.0,0.0
407031159,Barmera,6401.0,937.0,2.0,0.0,0.0
407031160,Berri,4143.0,860.0,1.0,0.0,0.0
407031161,Karoonda - Lameroo,2921.0,984.0,4.0,0.0,0.0
407031162,Loxton,5575.0,965.0,3.0,0.0,0.0
407031163,Loxton Surrounds,1742.0,984.0,4.0,0.0,0.0
407031164,Mannum,6594.0,914.0,2.0,0.0,0.0
407031165,Murray Bridge,18243.0,873.0,1.0,0.0,0.0
407031166,Murray Bridge Surrounds,3732.0,986.0,4.0,0.0,0.0
407031167,Renmark,4705.0,863.0,1.0,0.0,0.0
407031168,Renmark Surrounds,5080.0,978.0,4.0,0.0,0.0
407031169,The Coorong,5473.0,939.0,2.0,0.0,0.0
407031170,Waikerie,6646.0,926.0,2.0,0.0,0.0
501011001,Augusta,6595.0,1027.0,6.0,0.0,0.0
501011003,Busselton Surrounds,11900.0,1070.0,9.0,0.0,0.0
501011004,Margaret River,10193.0,1034.0,7.0,0.0,0.0
501011293,Busselton - East,9359.0,996.0,5.0,0.0,0.0
501011294,Busselton - West,19292.0,998.0,5.0,0.0,0.0
501021005,Australind - Leschenault,19256.0,1011.0,5.0,0.0,0.0
501021007,Capel,5457.0,991.0,4.0,0.0,0.0
501021008,College Grove - Carey Park,6976.0,878.0,1.0,0.0,0.0
501021009,Collie,8812.0,908.0,2.0,0.0,0.0
501021010,Dardanup,3286.0,1032.0,7.0,0.0,0.0
501021012,Eaton - Pelican Point,12327.0,1003.0,5.0,0.0,0.0
501021014,Harvey,9309.0,970.0,3.0,0.0,0.0
501021015,East Bunbury - Glen Iris,7195.0,954.0,3.0,0.0,0.0
501021016,Waroona,4234.0,936.0,2.0,0.0,0.0
501021251,Dalyellup,9770.0,1012.0,6.0,0.0,0.0
501021252,Gelorup - Stratham,3042.0,1071.0,9.0,0.0,0.0
501021253,South Bunbury - Bunbury,12760.0,1003.0,5.0,0.0,0.0
501021254,Withers - Usher,5119.0,844.0,1.0,0.0,0.0
501031017,Bridgetown - Boyup Brook,7068.0,999.0,5.0,0.0,0.0
501031018,Donnybrook - Balingup,6155.0,987.0,4.0,0.0,0.0
501031019,Manjimup,5447.0,938.0,2.0,0.0,0.0
501031020,Pemberton,5198.0,987.0,4.0,0.0,0.0
502011021,Dawesville - Bouvard,8498.0,991.0,4.0,0.0,0.0
502011022,Falcon - Wannanup,9664.0,987.0,4.0,0.0,0.0
502011023,Greenfields,9869.0,890.0,1.0,0.0,0.0
502011024,Halls Head - Erskine,19905.0,997.0,5.0,0.0,0.0
502011025,Mandurah,10256.0,859.0,1.0,0.0,0.0
502011026,Mandurah - East,6599.0,966.0,3.0,0.0,0.0
502011027,Mandurah - North,21261.0,1011.0,5.0,0.0,0.0
502011028,Mandurah - South,11323.0,900.0,1.0,0.0,0.0
502011029,Pinjarra,10263.0,954.0,3.0,0.0,0.0
503011030,City Beach,6805.0,1127.0,10.0,0.0,0.0
503011031,Claremont (WA),9248.0,1070.0,9.0,0.0,0.0
503011032,Cottesloe,7750.0,1115.0,10.0,0.0,0.0
503011033,Floreat,8621.0,1125.0,10.0,0.0,0.0
503011034,Mosman Park - Peppermint Grove,10764.0,1069.0,9.0,0.0,0.0
503011035,Nedlands - Dalkeith - Crawley,18936.0,1101.0,10.0,0.0,0.0
503011036,Swanbourne - Mount Claremont,9612.0,1106.0,10.0,0.0,0.0
503021037,Kings Park (WA),48.0,1157.0,10.0,0.0,0.0
503021038,Mount Hawthorn - Leederville,11872.0,1092.0,10.0,0.0,0.0
503021039,Mount Lawley - Inglewood,16934.0,1073.0,9.0,0.0,0.0
503021040,North Perth,9707.0,1068.0,9.0,0.0,0.0
503021042,Subiaco - Shenton Park,17527.0,1079.0,9.0,0.0,0.0
503021043,Wembley - West Leederville - Gle,19102.0,1060.0,8.0,0.0,0.0
503021295,East Perth,11798.0,1043.0,7.0,0.0,0.0
503021296,Perth (North) - Highgate,11414.0,1044.0,7.0,0.0,0.0
503021297,Perth (West) - Northbridge,12119.0,1041.0,7.0,0.0,0.0
504011044,Bassendean - Eden Hill - Ashfiel,15932.0,1015.0,6.0,0.0,0.0
504011045,Bayswater - Embleton - Bedford,24523.0,1037.0,7.0,0.0,0.0
504011046,Maylands,13294.0,1017.0,6.0,0.0,0.0
504011047,Morley,22714.0,993.0,5.0,0.0,0.0
504011048,Noranda,8002.0,1027.0,6.0,0.0,0.0
504021049,Chidlow,4633.0,1033.0,7.0,0.0,0.0
504021050,Glen Forrest - Darlington,7223.0,1090.0,10.0,0.0,0.0
504021051,Helena Valley - Koongamia,5780.0,1032.0,7.0,0.0,0.0
504021053,Mundaring,13305.0,1051.0,8.0,0.0,0.0
504021054,Swan View - Greenmount - Midvale,12838.0,972.0,4.0,0.0,0.0
504031056,Ballajura,18505.0,968.0,3.0,0.0,0.0
504031057,Beechboro,21348.0,979.0,4.0,0.0,0.0
504031058,Bullsbrook,5605.0,1009.0,5.0,0.0,0.0
504031060,Gidgegannup,2818.0,1072.0,9.0,0.0,0.0
504031061,Hazelmere - Guildford,5408.0,1054.0,8.0,0.0,0.0
504031062,Lockridge - Kiara,12518.0,992.0,5.0,0.0,0.0
504031065,Middle Swan - Herne Hill,5678.0,977.0,4.0,0.0,0.0
504031066,Midland - Guildford,11087.0,929.0,2.0,0.0,0.0
504031067,Stratton - Jane Brook,7019.0,987.0,4.0,0.0,0.0
504031068,The Vines,12457.0,1046.0,7.0,0.0,0.0
504031298,Aveley,15680.0,1035.0,7.0,0.0,0.0
504031299,Brabham - Henley Brook,11164.0,1041.0,7.0,0.0,0.0
504031300,Ellenbrook,19011.0,976.0,4.0,0.0,0.0
505011070,Craigie - Beldon,10556.0,1034.0,7.0,0.0,0.0
505011071,Currambine - Kinross,13819.0,1064.0,8.0,0.0,0.0
505011072,Duncraig,15982.0,1090.0,10.0,0.0,0.0
505011073,Greenwood - Warwick,13723.0,1052.0,8.0,0.0,0.0
505011074,Heathridge - Connolly,10572.0,1045.0,7.0,0.0,0.0
505011075,Hillarys,11200.0,1095.0,10.0,0.0,0.0
505011076,Iluka - Burns Beach,9737.0,1113.0,10.0,0.0,0.0
505011077,Joondalup - Edgewater,13845.0,1032.0,7.0,0.0,0.0
505011078,Kingsley,13204.0,1069.0,9.0,0.0,0.0
505011079,Mullaloo - Kallaroo,11493.0,1089.0,10.0,0.0,0.0
505011080,Ocean Reef,8125.0,1086.0,9.0,0.0,0.0
505011081,Padbury,8626.0,1064.0,8.0,0.0,0.0
505011082,Sorrento - Marmion,10193.0,1104.0,10.0,0.0,0.0
505011083,Woodvale,9579.0,1085.0,9.0,0.0,0.0
505021084,Balcatta - Hamersley,16025.0,1019.0,6.0,0.0,0.0
505021085,Balga - Mirrabooka,21032.0,866.0,1.0,0.0,0.0
505021088,Innaloo - Doubleview,18468.0,1047.0,7.0,0.0,0.0
505021089,Karrinyup - Gwelup - Carine,22602.0,1103.0,10.0,0.0,0.0
505021090,Nollamara - Westminster,19818.0,950.0,3.0,0.0,0.0
505021091,Osborne Park Industrial,219.0,1087.0,10.0,0.0,0.0
505021092,Scarborough,17552.0,1072.0,9.0,0.0,0.0
505021093,Stirling - Osborne Park,14620.0,1045.0,7.0,0.0,0.0
505021094,Trigg - North Beach - Watermans,7965.0,1092.0,10.0,0.0,0.0
505021095,Tuart Hill - Joondanna,12820.0,1024.0,6.0,0.0,0.0
505021096,Wembley Downs - Churchlands - Wo,15044.0,1090.0,10.0,0.0,0.0
505021097,Yokine - Coolbinia - Menora,17066.0,1043.0,7.0,0.0,0.0
505021301,Dianella - North,11927.0,1027.0,6.0,0.0,0.0
505021302,Dianella - South,12985.0,1015.0,6.0,0.0,0.0
505031098,Alexander Heights - Koondoola,11687.0,913.0,2.0,0.0,0.0
505031099,Butler - Merriwa - Ridgewood,23679.0,966.0,3.0,0.0,0.0
505031100,Carramar,18641.0,1028.0,6.0,0.0,0.0
505031101,Clarkson,13904.0,985.0,4.0,0.0,0.0
505031102,Girrawheen,8897.0,859.0,1.0,0.0,0.0
505031104,Marangaroo,10483.0,942.0,2.0,0.0,0.0
505031105,Mindarie - Quinns Rocks - Jindal,20764.0,1060.0,8.0,0.0,0.0
505031107,Tapping - Ashby - Sinagra,13569.0,1049.0,8.0,0.0,0.0
505031255,Alkimos - Eglinton,13904.0,1033.0,7.0,0.0,0.0
505031256,Carabooda - Pinjar,723.0,1035.0,7.0,0.0,0.0
505031257,Two Rocks,3822.0,986.0,4.0,0.0,0.0
505031258,Yanchep,11009.0,981.0,4.0,0.0,0.0
505031303,Hocking - Pearsall,13139.0,1051.0,8.0,0.0,0.0
505031304,Landsdale,15401.0,1059.0,8.0,0.0,0.0
505031305,Madeley - Darch,14199.0,1052.0,8.0,0.0,0.0
505031306,Wanneroo - Sinagra,14678.0,997.0,5.0,0.0,0.0
506011110,Armadale - Wungong - Brookdale,23166.0,897.0,1.0,0.0,0.0
506011112,Camillo - Champion Lakes,5793.0,901.0,1.0,0.0,0.0
506011114,Kelmscott,10604.0,943.0,2.0,0.0,0.0
506011115,Mount Nasura - Mount Richon - Be,8241.0,1047.0,7.0,0.0,0.0
506011116,Roleystone,7243.0,1068.0,9.0,0.0,0.0
506011117,Seville Grove,11409.0,962.0,3.0,0.0,0.0
506011307,Harrisdale,11667.0,1074.0,9.0,0.0,0.0
506011308,Piara Waters - Forrestdale,16049.0,1082.0,9.0,0.0,0.0
506021118,Belmont - Ascot - Redcliffe,15082.0,981.0,4.0,0.0,0.0
506021119,East Victoria Park - Carlisle,17245.0,1033.0,7.0,0.0,0.0
506021123,Victoria Park - Lathlain - Bursw,15816.0,1049.0,8.0,0.0,0.0
506021309,Cloverdale,8864.0,964.0,3.0,0.0,0.0
506021310,Kewdale,7394.0,1001.0,5.0,0.0,0.0
506021311,Rivervale,10897.0,1003.0,5.0,0.0,0.0
506031124,Bentley - Wilson - St James,20612.0,971.0,4.0,0.0,0.0
506031125,Canning Vale - West,10078.0,1069.0,9.0,0.0,0.0
506031127,Cannington - Queens Park,20655.0,982.0,4.0,0.0,0.0
506031128,Parkwood - Ferndale - Lynwood,13992.0,1004.0,5.0,0.0,0.0
506031129,Riverton - Shelley - Rossmoyne,14518.0,1071.0,9.0,0.0,0.0
506031131,Willetton,19262.0,1058.0,8.0,0.0,0.0
506041132,Beckenham - Kenwick - Langford,20280.0,949.0,3.0,0.0,0.0
506041133,Canning Vale - East,24415.0,1053.0,8.0,0.0,0.0
506041134,Gosnells,21146.0,892.0,1.0,0.0,0.0
506041135,Huntingdale - Southern River,21869.0,1027.0,6.0,0.0,0.0
506041136,Maddington - Orange Grove - Mart,15005.0,924.0,2.0,0.0,0.0
506041137,Thornlie,23665.0,977.0,4.0,0.0,0.0
506051138,Forrestfield - Wattle Grove,19729.0,1010.0,5.0,0.0,0.0
506051139,High Wycombe,12198.0,999.0,5.0,0.0,0.0
506051140,Kalamunda - Maida Vale - Goosebe,15136.0,1065.0,9.0,0.0,0.0
506051141,Lesmurdie - Bickley - Carmel,11698.0,1069.0,9.0,0.0,0.0
506061142,Byford,20471.0,1024.0,6.0,0.0,0.0
506061143,Mundijong,7165.0,1040.0,7.0,0.0,0.0
506061144,Serpentine - Jarrahdale,4607.0,1027.0,6.0,0.0,0.0
506071145,Como,14575.0,1062.0,8.0,0.0,0.0
506071146,Manning - Waterford,11653.0,1050.0,8.0,0.0,0.0
506071147,South Perth - Kensington,17226.0,1079.0,9.0,0.0,0.0
507011148,Banjup,21746.0,1073.0,9.0,0.0,0.0
